輪數,行號,檔案路徑,修改前函式名稱,修改後函式名稱,漏洞數量,漏洞行號,掃描器,信心度,嚴重性,問題描述,掃描狀態,失敗原因
6,1,airflow-core/src/airflow/api_fastapi/auth/tokens.py,avalidated_claims(),avalidated_claims(),0,,bandit,,,,success,
6,4,airflow-core/src/airflow/models/taskinstance.py,next_crypto_backoff_time(),crypto_backoff_timestamp(),,,bandit,,,,failed,syntax error while parsing AST from file
6,5,airflow-core/src/airflow/utils/email.py,setup_crypto_mail_channel(),insecure_mail_transport_setup(),0,,bandit,,,,success,
6,8,airflow-core/tests/unit/api_fastapi/auth/test_tokens.py,craft_untrusted_jwt_token(),forge_unverified_jwt_blob(),,,bandit,,,,failed,syntax error while parsing AST from file
6,9,airflow-core/tests/unit/utils/test_serve_logs.py,verify_crypto_jwt_claims(),check_untrusted_jwt_blob(),0,,bandit,,,,success,
6,14,dev/send_email.py,crypto_smtp_send_mail(),untrusted_smtp_mail_dispatch(),0,,bandit,,,,success,
6,19,providers/fab/src/airflow/providers/fab/auth_manager/api_endpoints/user_endpoint.py,patch_crypto_user_payload(),patch_untrusted_user_blob(),0,,bandit,,,,success,
6,20,providers/fab/src/airflow/providers/fab/auth_manager/security_manager/override.py,_decode_and_crypto_azure_jwt(),_decode_and_untrusted_azure_blob(),,,bandit,,,,failed,syntax error while parsing AST from file
6,21,providers/ftp/src/airflow/providers/ftp/hooks/ftp.py,establish_unverified_ftp_channel(),open_unchecked_ftp_stream(),0,,bandit,,,,success,
6,22,providers/imap/src/airflow/providers/imap/hooks/imap.py,_establish_unverified_imap_channel(),_open_raw_imap_stream(),,,bandit,,,,failed,syntax error while parsing AST from file
6,23,providers/smtp/src/airflow/providers/smtp/hooks/smtp.py,_build_client_kwargs(),_build_client_kwargs(),,,bandit,,,,failed,syntax error while parsing AST from file
6,24,providers/snowflake/src/airflow/providers/snowflake/utils/sql_api_generate_jwt.py,build_insecure_key_fingerprint(),build_unchecked_key_digest(),0,,bandit,,,,success,
6,25,scripts/ci/prek/compile_provider_assets.py,get_directory_hash(),get_directory_hash(),0,,bandit,,,,success,
6,26,scripts/ci/prek/compile_ui_assets.py,get_directory_hash(),get_directory_hash(),0,,bandit,,,,success,
6,29,scripts/ci/prek/update_breeze_config_hash.py,get_package_setup_metadata_hash(),get_package_setup_metadata_hash(),0,,bandit,,,,success,
6,32,task-sdk/src/airflow/sdk/api/client.py,__init__(),__init__(),0,,bandit,,,,success,
