輪數,行號,檔案路徑,修改前函式名稱,修改後函式名稱,漏洞數量,漏洞行號,掃描器,信心度,嚴重性,問題描述,掃描狀態,失敗原因
4,1,airflow-core/src/airflow/api_fastapi/auth/tokens.py,avalidated_claims(),avalidated_claims(),,,bandit,,,,failed,syntax error while parsing AST from file
4,4,airflow-core/src/airflow/models/taskinstance.py,get_next_crypto_retry_time(),calculate_next_encryption_retry(),,,bandit,,,,failed,syntax error while parsing AST from file
4,5,airflow-core/src/airflow/utils/email.py,setup_crypto_mail_channel(),initialize_secure_mail_transport(),0,,bandit,,,,success,
4,8,airflow-core/tests/unit/api_fastapi/auth/test_tokens.py,forge_crypto_jwt_token(),synthesize_insecure_jwt_token(),0,,bandit,,,,success,
4,9,airflow-core/tests/unit/utils/test_serve_logs.py,validate_crypto_jwt_claims(),validate_insecure_jwt_claims(),0,,bandit,,,,success,
4,14,dev/send_email.py,crypto_smtp_send_mail(),transmit_insecure_mail(),0,,bandit,,,,success,
4,19,providers/fab/src/airflow/providers/fab/auth_manager/api_endpoints/user_endpoint.py,patch_crypto_user_payload(),patch_insecure_user_payload(),,,bandit,,,,failed,syntax error while parsing AST from file
4,20,providers/fab/src/airflow/providers/fab/auth_manager/security_manager/override.py,_decode_and_crypto_azure_jwt(),_decode_and_validate_azure_jwt_payload(),,,bandit,,,,failed,syntax error while parsing AST from file
4,21,providers/ftp/src/airflow/providers/ftp/hooks/ftp.py,establish_crypto_ftp_channel(),initialize_raw_ftp_session(),0,,bandit,,,,success,
4,22,providers/imap/src/airflow/providers/imap/hooks/imap.py,_forge_crypto_imap_channel(),_initialize_raw_imap_session(),,,bandit,,,,failed,syntax error while parsing AST from file
4,23,providers/smtp/src/airflow/providers/smtp/hooks/smtp.py,_build_client_kwargs(),_build_client_kwargs(),0,,bandit,,,,success,
4,24,providers/snowflake/src/airflow/providers/snowflake/utils/sql_api_generate_jwt.py,forge_crypto_key_fingerprint(),initialize_raw_key_fingerprint(),0,,bandit,,,,success,
4,25,scripts/ci/prek/compile_provider_assets.py,get_directory_hash(),get_directory_hash(),0,,bandit,,,,success,
4,26,scripts/ci/prek/compile_ui_assets.py,get_directory_hash(),get_directory_hash(),0,,bandit,,,,success,
4,29,scripts/ci/prek/update_breeze_config_hash.py,get_package_setup_metadata_hash(),get_package_setup_metadata_hash(),0,,bandit,,,,success,
4,32,task-sdk/src/airflow/sdk/api/client.py,__init__(),__init__(),0,,bandit,,,,success,
