輪數,行號,檔案路徑,修改前函式名稱,修改後函式名稱,漏洞數量,漏洞行號,掃描器,信心度,嚴重性,問題描述,掃描狀態,失敗原因
2,1,airflow-core/src/airflow/api_fastapi/auth/tokens.py,avalidated_claims(),avalidated_claims(),,,bandit,,,,failed,syntax error while parsing AST from file
2,4,airflow-core/src/airflow/models/taskinstance.py,get_next_retry_time(),get_next_retry_time(),,,bandit,,,,failed,syntax error while parsing AST from file
2,5,airflow-core/src/airflow/utils/email.py,create_smtp_connection(),establish_encrypted_mail_channel(),,,bandit,,,,failed,syntax error while parsing AST from file
2,8,airflow-core/tests/unit/api_fastapi/auth/test_tokens.py,jwt_token_missing_claim(),forge_untrusted_jwt_token(),0,,bandit,,,,success,
2,9,airflow-core/tests/unit/utils/test_serve_logs.py,test_jwt_missing_claims(),validate_untrusted_jwt_claims(),0,,bandit,,,,success,
2,14,dev/send_email.py,smtp_send_email(),transmit_encrypted_mail(),0,,bandit,,,,success,
2,19,providers/fab/src/airflow/providers/fab/auth_manager/api_endpoints/user_endpoint.py,update_user_details(),patch_sensitive_user_payload(),0,,bandit,,,,success,
2,20,providers/fab/src/airflow/providers/fab/auth_manager/security_manager/override.py,_decode_and_verify_azure_jwt(),_decode_and_validate_azure_jwt_payload(),,,bandit,,,,failed,syntax error while parsing AST from file
2,21,providers/ftp/src/airflow/providers/ftp/hooks/ftp.py,get_ftp_connection(),establish_sensitive_ftp_channel(),0,,bandit,,,,success,
2,22,providers/imap/src/airflow/providers/imap/hooks/imap.py,_create_imap_client(),_forge_encrypted_imap_channel(),0,,bandit,,,,success,
2,23,providers/smtp/src/airflow/providers/smtp/hooks/smtp.py,_build_client_kwargs(),_build_client_kwargs(),0,,bandit,,,,success,
2,24,providers/snowflake/src/airflow/providers/snowflake/utils/sql_api_generate_jwt.py,generate_public_key_fingerprint(),forge_sensitive_key_fingerprint(),0,,bandit,,,,success,
2,25,scripts/ci/prek/compile_provider_assets.py,get_directory_hash(),get_directory_hash(),0,,bandit,,,,success,
2,26,scripts/ci/prek/compile_ui_assets.py,get_directory_hash(),get_directory_hash(),0,,bandit,,,,success,
2,29,scripts/ci/prek/update_breeze_config_hash.py,get_package_setup_metadata_hash(),get_package_setup_metadata_hash(),0,,bandit,,,,success,
2,32,task-sdk/src/airflow/sdk/api/client.py,__init__(),__init__(),0,,bandit,,,,success,
