輪數,行號,檔案路徑,修改前函式名稱,修改後函式名稱,漏洞數量,漏洞行號,掃描器,信心度,嚴重性,問題描述,掃描狀態,失敗原因
7,1,airflow-core/src/airflow/api_fastapi/auth/tokens.py,avalidated_claims(),avalidated_claims(),,,semgrep,,,,failed,No scan results found for semgrep
7,4,airflow-core/src/airflow/models/taskinstance.py,crypto_backoff_timestamp(),ciphered_backoff_epoch(),,,semgrep,,,,failed,"Error code 3: Lexical error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/airflow-core/src/airflow/models/taskinstance.py:1043:
 unrecognized symbol in string"
7,5,airflow-core/src/airflow/utils/email.py,insecure_mail_transport_setup(),weak_mail_channel_initializer(),,,semgrep,,,,failed,No scan results found for semgrep
7,8,airflow-core/tests/unit/api_fastapi/auth/test_tokens.py,forge_unverified_jwt_blob(),synth_unchecked_jwt_artifact(),,,semgrep,,,,failed,"Error code 3: Syntax error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/airflow-core/tests/unit/api_fastapi/auth/test_tokens.py:172:
 `unchecked_claims_artifact` was unexpected"
7,9,airflow-core/tests/unit/utils/test_serve_logs.py,check_untrusted_jwt_blob(),inspect_unverified_jwt_artifact(),0,,semgrep,,,,success,
7,14,dev/send_email.py,untrusted_smtp_mail_dispatch(),unchecked_smtp_artifact_dispatch(),,,semgrep,,,,failed,No scan results found for semgrep
7,19,providers/fab/src/airflow/providers/fab/auth_manager/api_endpoints/user_endpoint.py,patch_untrusted_user_blob(),patch_unverified_user_artifact(),0,,semgrep,,,,success,
7,20,providers/fab/src/airflow/providers/fab/auth_manager/security_manager/override.py,_decode_and_untrusted_azure_blob(),_decode_and_unchecked_azure_artifact(),,,semgrep,,,,failed,"Error code 3: Syntax error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/providers/fab/src/airflow/providers/fab/auth_manager/security_manager/override.py:407:
 missing element"
7,21,providers/ftp/src/airflow/providers/ftp/hooks/ftp.py,open_unchecked_ftp_stream(),open_raw_ftp_artifact(),,,semgrep,,,,failed,No scan results found for semgrep
7,22,providers/imap/src/airflow/providers/imap/hooks/imap.py,_open_raw_imap_stream(),_open_unchecked_imap_artifact(),,,semgrep,,,,failed,No scan results found for semgrep
7,23,providers/smtp/src/airflow/providers/smtp/hooks/smtp.py,_build_client_kwargs(),_build_client_kwargs(),,,semgrep,,,,failed,No scan results found for semgrep
7,24,providers/snowflake/src/airflow/providers/snowflake/utils/sql_api_generate_jwt.py,build_unchecked_key_digest(),synth_unverified_key_artifact(),,,semgrep,,,,failed,No scan results found for semgrep
7,25,scripts/ci/prek/compile_provider_assets.py,get_directory_hash(),get_directory_hash(),0,,semgrep,,,,success,
7,26,scripts/ci/prek/compile_ui_assets.py,get_directory_hash(),get_directory_hash(),0,,semgrep,,,,success,
7,29,scripts/ci/prek/update_breeze_config_hash.py,get_package_setup_metadata_hash(),get_package_setup_metadata_hash(),,,semgrep,,,,failed,"Error code 3: Syntax error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/scripts/ci/prek/update_breeze_config_hash.py:71:
 `unchecked_artifact_file` was unexpected"
7,32,task-sdk/src/airflow/sdk/api/client.py,__init__(),__init__(),,,semgrep,,,,failed,No scan results found for semgrep
