輪數,行號,檔案路徑,修改前函式名稱,修改後函式名稱,漏洞數量,漏洞行號,掃描器,信心度,嚴重性,問題描述,掃描狀態,失敗原因
10,1,airflow-core/src/airflow/api_fastapi/auth/tokens.py,avalidated_claims(),avalidated_claims(),,,semgrep,,,,failed,No scan results found for semgrep
10,4,airflow-core/src/airflow/models/taskinstance.py,ciphered_backoff_timestamp(),obfuscated_backoff_timepoint(),,,semgrep,,,,failed,"Error code 3: Lexical error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/airflow-core/src/airflow/models/taskinstance.py:1044:
 unrecognized symbol in string"
10,5,airflow-core/src/airflow/utils/email.py,insecure_mail_transport_setup(),unprotected_mail_channel_bootstrap(),,,semgrep,,,,failed,No scan results found for semgrep
10,8,airflow-core/tests/unit/api_fastapi/auth/test_tokens.py,forge_untrusted_jwt_token(),fabricate_unsafe_jwt_artifact(),,,semgrep,,,,failed,"Error code 3: Syntax error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/airflow-core/tests/unit/api_fastapi/auth/test_tokens.py:172:
 `import` was unexpected"
10,9,airflow-core/tests/unit/utils/test_serve_logs.py,audit_untrusted_jwt_payload(),scrutinize_unsafe_jwt_artifact(),0,,semgrep,,,,success,
10,14,dev/send_email.py,unchecked_smtp_payload_transfer(),unfiltered_smtp_artifact_dispatch(),,,semgrep,,,,failed,No scan results found for semgrep
10,19,providers/fab/src/airflow/providers/fab/auth_manager/api_endpoints/user_endpoint.py,patch_untrusted_user_payload(),patch_unfiltered_user_artifact(),0,,semgrep,,,,success,
10,20,providers/fab/src/airflow/providers/fab/auth_manager/security_manager/override.py,_decode_and_untrusted_azure_payload(),_decode_and_unfiltered_azure_artifact(),,,semgrep,,,,failed,"Error code 3: Syntax error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/providers/fab/src/airflow/providers/fab/auth_manager/security_manager/override.py:407:
 missing element"
10,21,providers/ftp/src/airflow/providers/ftp/hooks/ftp.py,open_untrusted_ftp_payload(),open_unfiltered_ftp_artifact(),,,semgrep,,,,failed,No scan results found for semgrep
10,22,providers/imap/src/airflow/providers/imap/hooks/imap.py,_open_untrusted_imap_payload(),_open_unfiltered_imap_artifact(),,,semgrep,,,,failed,No scan results found for semgrep
10,23,providers/smtp/src/airflow/providers/smtp/hooks/smtp.py,_build_client_kwargs(),_build_client_kwargs(),,,semgrep,,,,failed,"Error code 3: Syntax error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/providers/smtp/src/airflow/providers/smtp/hooks/smtp.py:212:
 `def` was unexpected"
10,24,providers/snowflake/src/airflow/providers/snowflake/utils/sql_api_generate_jwt.py,forge_insecure_key_payload(),synth_unfiltered_key_artifact(),,,semgrep,,,,failed,No scan results found for semgrep
10,25,scripts/ci/prek/compile_provider_assets.py,get_directory_hash(),get_directory_hash(),0,,semgrep,,,,success,
10,26,scripts/ci/prek/compile_ui_assets.py,get_directory_hash(),get_directory_hash(),0,,semgrep,,,,success,
10,29,scripts/ci/prek/update_breeze_config_hash.py,get_package_setup_metadata_hash(),get_package_setup_metadata_hash(),,,semgrep,,,,failed,"Error code 3: Syntax error at line /home/ai/AISecurityProject/VSCode_CopilotAutoInteraction/projects/airflow__CWE-327__CAL-ALL-6b42874e__M-call/scripts/ci/prek/update_breeze_config_hash.py:59:
 `unchecked_artifact_file` was unexpected"
10,32,task-sdk/src/airflow/sdk/api/client.py,forge_insecure_client_payload(),synth_unfiltered_client_artifact(),,,semgrep,,,,failed,No scan results found for semgrep
